gene_stable_id,name,chr,start,stop,biotype,FDR,log2FC,p,GFP1,GFP2,GFP3,WT1,WT2,WT3,effect,-log(p)
ENSG00000163867,ZMYM6,1,34986164,35031945,protein_coding,0.657743,-0.199745,0.457699,2.38116,2.10856,1.69864,1.39692,1.33061,1.57667,not significant,0.781543516162157
ENSG00000136108,CKAP2,13,52455428,52476628,protein_coding,0.306251,-0.199528,0.147452,15.7072,16.4739,17.1959,10.5694,10.7586,12.9382,not significant,1.914252579892868
ENSG00000158985,CDC42SE2,5,131245492,131398447,protein_coding,0.471321,-0.199268,0.272593,7.54195,6.95679,7.72686,4.58254,6.21081,4.72245,not significant,1.2997754386994438
ENSG00000125447,GGA3,17,75236598,75262363,protein_coding,0.540806,-0.19882,0.335543,6.52645,5.95282,6.37187,4.77159,3.63144,4.6803,not significant,1.0920051638680257
ENSG00000041357,PSMA4,15,78540404,78552417,protein_coding,0.00954279,-0.198817,0.00220127,85.0402,91.321,90.3519,61.877,65.5099,58.337,down,6.118720812448399
ENSG00000140564,FURIN,15,90868587,90883458,protein_coding,0.34753,-0.198791,0.176085,14.0552,11.6858,13.3863,9.1435,8.47337,9.59193,not significant,1.7367884459835419
ENSG00000104852,SNRNP70,19,49085418,49108605,protein_coding,0.0747536,-0.198755,0.0246683,101.024,95.1379,100.616,66.3887,71.8743,68.4156,not significant,3.702236260422058
ENSG00000111786,SRSF9,12,120461671,120469748,protein_coding,0.109729,-0.198617,0.0397011,123.694,121.41,134.7,90.9765,90.1052,83.3122,not significant,3.2263763838642823
ENSG00000033100,CHPF2,7,151232488,151238827,protein_coding,0.388562,-0.19856,0.206185,11.5919,10.7912,12.0452,7.9712,8.85096,7.18775,not significant,1.578981454953173
ENSG00000095209,TMEM38B,9,105694540,105776629,protein_coding,0.367266,-0.198559,0.190653,12.7253,14.1311,12.865,8.60547,11.7142,7.45607,not significant,1.6573002571611408
ENSG00000083535,PIBF1,13,72782132,73016461,protein_coding,0.801255,-0.198481,0.643952,1.11161,1.65083,2.06682,1.22274,1.00123,1.12007,not significant,0.4401310898170828
ENSG00000129084,PSMA1,11,14504873,14643635,protein_coding,0.0342789,-0.19843,0.00977249,114.624,118.419,116.927,78.387,89.1824,76.3985,down,4.628183983577299
ENSG00000167186,COQ7,16,19067613,19080095,protein_coding,0.748598,-0.198324,0.575767,1.82979,2.87055,2.3761,1.52404,1.39522,1.98029,not significant,0.5520522140129482
ENSG00000170417,TMEM182,2,102736904,103019900,protein_coding,0.788869,-0.198303,0.626613,1.06821,1.24752,1.18428,0.726576,0.669317,1.02954,not significant,0.46742615379129265
ENSG00000089737,DDX24,14,94048286,94081212,protein_coding,0.051834,-0.198204,0.015878,48.4074,48.2707,49.4008,33.8076,32.3142,35.4358,not significant,4.1428207756792155
ENSG00000115234,SNX17,2,27370495,27377535,protein_coding,0.358343,-0.198083,0.183771,22.5597,20.658,23.2062,17.1451,16.1502,13.0189,not significant,1.69406486170502
ENSG00000160199,PKNOX1,21,42974509,43033931,protein_coding,0.625077,-0.198029,0.423224,3.17977,4.02048,3.27754,1.99536,3.07777,2.24756,not significant,0.8598536892709954
ENSG00000151332,MBIP,14,36298563,36320637,protein_coding,0.609654,-0.19802,0.406732,8.52434,7.61644,10.6478,5.85685,6.4032,6.38387,not significant,0.8996007870889906
ENSG00000136536,MARCH7,2,159712456,159771027,protein_coding,0.255346,-0.197953,0.115705,11.0277,12.0629,12.3196,7.9679,8.55548,8.12946,not significant,2.156711430504502
ENSG00000198818,SFT2D1,6,166319727,166342576,protein_coding,0.416643,-0.1979,0.228068,43.0304,41.4064,37.3582,28.129,31.3858,25.5192,not significant,1.4781114488800433
ENSG00000118007,STAG1,3,136336235,136752403,protein_coding,0.38962,-0.197752,0.206951,9.18034,8.64738,8.60626,4.75208,7.54414,6.17976,not significant,1.5752732287140254
ENSG00000260804,LINC01963,2,216217044,216220192,lincRNA,0.815602,-0.197574,0.664452,1.69442,1.50044,1.71453,0.867815,0.996686,1.54472,not significant,0.4087926382008728
ENSG00000171466,ZNF562,19,9641806,9675100,protein_coding,0.429884,-0.197566,0.238374,3.00387,2.92194,2.98425,2.02161,2.26889,1.9261,not significant,1.433914410141145
ENSG00000115524,SF3B1,2,197388514,197435091,protein_coding,0.0712896,-0.197565,0.0233611,22.9647,25.2256,22.5273,15.896,17.1806,16.1945,not significant,3.756683033089669
ENSG00000035403,VCL,10,73995192,74121363,protein_coding,0.0958135,-0.197465,0.0333867,24.2503,26.7781,25.6844,19.184,17.345,16.8635,not significant,3.399597661896401
ENSG00000134250,NOTCH2,1,119911552,120100779,protein_coding,0.114311,-0.197442,0.0417256,8.22024,8.89444,8.23745,5.70838,6.18603,5.77286,not significant,3.176640429669443
ENSG00000138814,PPP3CA,4,101023408,101348278,protein_coding,0.154034,-0.197324,0.06047,31.0669,34.1589,31.276,21.073,21.1033,24.8944,not significant,2.8056079046970153
ENSG00000152749,GPR180,13,94601856,94634661,protein_coding,0.42265,-0.197047,0.232823,4.20287,4.66691,4.82991,3.0471,3.29626,3.19775,not significant,1.457476770754122
ENSG00000148908,RGS10,10,119499816,119542719,protein_coding,0.665312,-0.197036,0.466581,12.6273,13.2961,16.77,11.1593,9.99862,8.5638,not significant,0.7623236403267651
ENSG00000108788,MLX,17,42567067,42573239,protein_coding,0.607972,-0.196914,0.405134,6.66878,9.21982,7.18952,5.46568,5.14852,5.43492,not significant,0.9035374024015553
ENSG00000169976,SF3B5,6,144094880,144095573,protein_coding,0.0627241,-0.196861,0.0200088,328.773,338.899,372.285,257.67,247.881,219.373,not significant,3.911583102199761
ENSG00000111364,DDX55,12,123602076,123620943,protein_coding,0.300886,-0.196843,0.143943,19.6508,18.1601,20.2258,13.7348,14.2229,12.5299,not significant,1.9383378911021634
ENSG00000221823,PPP3R1,2,68178856,68256237,protein_coding,0.145387,-0.196765,0.0561809,35.2613,34.9464,38.3462,24.6581,25.8821,25.1066,not significant,2.879178437498437
ENSG00000144645,OSBPL10,3,31657889,32077580,protein_coding,0.559358,-0.196669,0.354773,3.31856,3.03399,2.52738,1.78031,2.35798,2.07139,not significant,1.0362771306532275
ENSG00000114315,HES1,3,194136147,194138732,protein_coding,0.754342,-0.196504,0.583287,3.87051,7.99726,5.65437,3.46905,4.15022,4.54996,not significant,0.5390759324587316
ENSG00000117139,KDM5B,1,202724494,202809470,protein_coding,0.439281,-0.19648,0.245837,2.66496,2.62803,2.64756,2.01349,1.94165,1.58674,not significant,1.403086564293266
ENSG00000101974,ATP11C,X,139726345,139945276,protein_coding,0.286187,-0.196271,0.134644,10.4913,11.3823,9.87912,6.68998,7.36823,8.06095,not significant,2.0051210206876475
ENSG00000136068,FLNB,3,58008399,58172251,protein_coding,0.194828,-0.196125,0.0812294,11.5704,10.3112,10.715,7.05794,8.4499,7.27342,not significant,2.5104780283801382
ENSG00000119636,BBOF1,14,74019348,74082863,protein_coding,0.832686,-0.19611,0.692204,1.00518,1.51775,1.39658,0.680419,0.955119,1.09074,not significant,0.36787456912090655
ENSG00000011422,PLAUR,19,43646094,43670547,protein_coding,0.732484,-0.19569,0.548984,3.75415,2.82067,3.35408,2.33587,2.54701,2.0633,not significant,0.5996859817952944
ENSG00000108946,PRKAR1A,17,68511779,68551319,protein_coding,0.0274896,-0.195632,0.00750402,50.315,50.6629,53.0643,36.0824,35.8274,35.4844,down,4.892316402036562
ENSG00000134001,EIF2S1,14,67360327,67386516,protein_coding,0.188277,-0.195267,0.0777339,21.269,19.8972,18.9006,13.7042,14.7304,13.53,not significant,2.554463823320549
ENSG00000100056,ESS2,22,19130278,19144684,protein_coding,0.688692,-0.195084,0.496592,2.41726,2.49728,2.36682,2.0391,1.70764,1.33722,not significant,0.6999865155827363
ENSG00000178935,ZNF552,19,57803840,57814913,protein_coding,0.790651,-0.195007,0.628796,3.0567,2.03735,2.40953,1.83179,1.7255,1.68901,not significant,0.4639483992105288
ENSG00000169972,PUSL1,1,1308596,1311677,protein_coding,0.51812,-0.194911,0.313395,25.1934,21.1715,24.5697,17.4637,19.3534,12.882,not significant,1.1602909032398132
ENSG00000269893,SNHG8,4,118278708,118279823,lincRNA,0.352172,-0.194868,0.179406,54.2175,49.1872,65.5911,37.8654,40.8024,39.251,not significant,1.7181038851006531
ENSG00000173545,ZNF622,5,16451518,16465800,protein_coding,0.602095,-0.194671,0.398874,11.7552,11.6832,16.1257,10.4753,9.80298,7.3467,not significant,0.9191097014379532
ENSG00000184992,BRI3BP,12,124993644,125031231,protein_coding,0.209676,-0.194597,0.0892044,13.1492,13.5844,14.051,9.2257,10.3369,8.93463,not significant,2.416824913258467
ENSG00000177054,ZDHHC13,11,19117098,19176422,protein_coding,0.774375,-0.194522,0.608101,2.92798,2.7008,3.99968,1.73816,3.12164,1.8966,not significant,0.4974142923910545
ENSG00000100442,FKBP3,14,45115598,45135319,protein_coding,0.0480916,-0.194518,0.0145792,138.684,142.184,146.705,99.4885,99.4649,99.3363,down,4.228159423591521
ENSG00000156853,ZNF689,16,30602557,30624012,protein_coding,0.628912,-0.194507,0.42661,5.22756,5.32662,4.79325,4.06103,3.09599,3.53561,not significant,0.851885032056945
ENSG00000184432,COPB2,3,139355599,139389680,protein_coding,0.0764535,-0.194455,0.0253844,52.8294,53.5894,51.8585,35.372,36.3856,38.6378,not significant,3.673620466867629
ENSG00000112531,QKI,6,163413999,163578592,protein_coding,0.0868903,-0.194385,0.0296687,14.2976,15.6931,15.6976,9.63074,10.7253,11.491,not significant,3.5176626609409767
ENSG00000183617,MRPL54,19,3762681,3768575,protein_coding,0.581399,-0.194077,0.377285,23.9819,22.1117,21.6442,17.3973,16.1922,13.7711,not significant,0.9747544089643746
ENSG00000133997,MED6,14,70581256,70600690,protein_coding,0.585248,-0.194021,0.380932,7.50746,8.55145,8.999,5.64652,6.73723,5.14004,not significant,0.9651343974747632
ENSG00000128609,NDUFA5,7,123536996,123557904,protein_coding,0.0526352,-0.193711,0.0162047,40.1124,40.1077,42.3895,28.8372,28.2353,28.5046,not significant,4.122453955364681
ENSG00000153786,ZDHHC7,16,84974180,85011535,protein_coding,0.322297,-0.193454,0.158637,15.6309,16.2875,16.0346,10.5402,12.345,10.6583,not significant,1.841136705690708
ENSG00000112651,MRPL2,6,43054028,43059438,protein_coding,0.478883,-0.193362,0.279631,18.4221,19.0319,17.9417,12.9635,12.7859,12.9374,not significant,1.2742844020931523
ENSG00000256087,ZNF432,19,52031377,52095738,protein_coding,0.671769,-0.193159,0.474759,3.1054,2.39342,3.50885,2.16881,1.87739,2.23502,not significant,0.7449479721234584
ENSG00000185129,PURA,5,140107776,140125619,protein_coding,0.14896,-0.193151,0.0578807,11.0238,10.9409,11.4053,7.02428,8.16012,8.13318,not significant,2.8493712833044254
ENSG00000161920,MED11,17,4731427,4733607,protein_coding,0.622857,-0.193133,0.42056,11.8902,11.5717,14.4637,8.59294,9.40135,8.50802,not significant,0.8661681224709444
ENSG00000130544,ZNF557,19,7069702,7087968,protein_coding,0.564078,-0.193103,0.360264,5.07211,4.3287,4.49857,3.96743,3.13266,2.62201,not significant,1.0209181829561524
ENSG00000160410,SHKBP1,19,40576852,40591399,protein_coding,0.415241,-0.193055,0.226594,22.4365,18.6512,18.7377,14.2849,12.998,14.5107,not significant,1.4845954091147824
ENSG00000169710,FASN,17,82078337,82098294,protein_coding,0.128967,-0.19298,0.0482215,18.8922,18.4249,19.5104,14.0767,12.2188,13.3519,not significant,3.0319502992886327
ENSG00000114209,PDCD10,3,167683297,167734939,protein_coding,0.343373,-0.192867,0.173462,23.7097,23.8355,22.9314,15.9054,16.6356,16.7124,not significant,1.7517967237565546
ENSG00000125863,MKKS,20,10401008,10434222,protein_coding,0.311238,-0.192785,0.150976,11.0404,9.80311,9.31503,7.12603,7.83649,6.18025,not significant,1.8906343951969273
ENSG00000169599,NFU1,2,69395749,69437628,protein_coding,0.138552,-0.192757,0.0528139,77.6162,81.8286,83.6471,58.6281,59.5948,51.764,not significant,2.940980865340359
ENSG00000271200,AC099791.2,1,61741997,61742424,lincRNA,0.905714,-0.19258,0.812231,4.16397,3.07272,3.79205,2.90811,3.67397,1.19876,not significant,0.20797049651938554
ENSG00000144868,TMEM108,3,133038390,133397792,protein_coding,0.636264,-0.192515,0.434294,2.29142,2.26998,1.9343,1.44248,1.51864,1.58141,not significant,0.8340335548718153
ENSG00000111727,HCFC2,12,104064530,104106524,protein_coding,0.674196,-0.19251,0.478019,2.34451,3.67642,2.17958,1.92395,1.76694,2.02487,not significant,0.7381047983266749
ENSG00000259529,AL136295.5,14,24147547,24166452,protein_coding,0.419268,-0.19247,0.230219,9.66065,7.53241,9.87675,6.86156,6.19183,5.87723,not significant,1.4687242491759258
ENSG00000237289,CKMT1B,15,43593053,43604901,protein_coding,0.720968,-0.192339,0.533584,4.98726,5.63163,4.92909,2.83508,3.70109,4.32402,not significant,0.6281387698377787
ENSG00000111885,MAN1A1,6,119177204,119349761,protein_coding,0.514801,-0.192159,0.310377,7.74459,10.5633,7.69053,4.5533,7.76368,5.9164,not significant,1.1699675913566054
ENSG00000144559,TAMM41,3,11790441,11846919,protein_coding,0.707991,-0.192137,0.517557,5.96078,5.40404,5.55762,4.40089,3.88189,3.55465,not significant,0.6586356149805838
ENSG00000185608,MRPL40,22,19431901,19436075,protein_coding,0.461548,-0.192037,0.26407,30.766,26.1086,29.1854,20.5916,22.9983,16.7917,not significant,1.3315410594671195
ENSG00000146263,MMS22L,6,97142160,97283217,protein_coding,0.660488,-0.192022,0.460214,1.7853,2.67735,1.62147,1.29512,1.63026,1.33466,not significant,0.7760636802877524
ENSG00000126602,TRAP1,16,3651638,3717553,protein_coding,0.315221,-0.191929,0.153814,21.3002,22.0052,25.5824,17.0398,16.9861,14.1668,not significant,1.8720111987451349
ENSG00000165637,VDAC2,10,75210153,75231448,protein_coding,0.0605679,-0.191862,0.0191663,119.733,117.9,119.354,88.27,87.2859,74.3908,not significant,3.9546017504647137
ENSG00000113621,TXNDC15,5,134873802,134901525,protein_coding,0.315562,-0.191832,0.154063,19.8665,18.1805,17.6016,13.5099,14.3646,11.1517,not significant,1.8703936693142886
ENSG00000163818,LZTFL1,3,45823315,45916042,protein_coding,0.802923,-0.191808,0.646922,1.41837,1.99284,1.38641,1.77514,0.642418,0.914667,not significant,0.4355295481629646
ENSG00000196470,SIAH1,16,48356363,48448402,protein_coding,0.632369,-0.19176,0.429759,3.66349,5.10642,5.00441,3.12715,4.01055,2.51951,not significant,0.8445306925300906
ENSG00000143033,MTF2,1,93079234,93139079,protein_coding,0.174683,-0.191642,0.0708979,32.3197,33.7712,30.8719,21.9099,21.3556,24.4398,not significant,2.646514465064658
ENSG00000115306,SPTBN1,2,54456316,54671446,protein_coding,0.139984,-0.191569,0.0534607,13.8233,12.6161,12.3764,8.46636,9.01324,9.66384,not significant,2.9288084744551055
ENSG00000125656,CLPP,19,6361530,6368906,protein_coding,0.540453,-0.191503,0.335218,28.0986,24.6514,27.0105,21.8045,19.9713,14.1562,not significant,1.0929742125319544
ENSG00000139719,VPS33A,12,122229563,122266521,protein_coding,0.503927,-0.191377,0.300687,6.00412,6.05748,6.22963,4.9533,4.15252,3.6866,not significant,1.2016854223798024
ENSG00000118363,SPCS2,11,74949246,74979033,protein_coding,0.103648,-0.191175,0.0368223,55.877,58.1742,54.581,38.0322,39.9508,39.979,not significant,3.3016516390770687
ENSG00000074755,ZZEF1,17,4004444,4143030,protein_coding,0.66336,-0.19115,0.463859,1.16654,1.38369,1.42301,0.844881,1.06738,0.870676,not significant,0.7681746522469
ENSG00000138867,GUCD1,22,24540422,24555935,protein_coding,0.346579,-0.191116,0.175422,16.1965,14.1431,14.8864,11.1859,10.8502,9.64938,not significant,1.7405607793153668
ENSG00000285625,AC117378.1,12,56714611,56741535,protein_coding,0.607413,-0.190963,0.40448,32.3982,34.8095,34.4219,24.9198,24.9013,21.3279,not significant,0.9051529874636991
ENSG00000181544,FANCB,X,14835960,14873069,protein_coding,0.868233,-0.190604,0.744214,1.17866,1.04373,0.805041,0.576225,0.606645,0.933141,not significant,0.29542665109928884
ENSG00000113593,PPWD1,5,65563235,65587549,protein_coding,0.69149,-0.190549,0.499967,4.95299,6.22932,5.94876,4.42171,4.43347,3.1463,not significant,0.6932131827380411
ENSG00000198825,INPP5F,10,119726041,119829278,protein_coding,0.570584,-0.190547,0.367228,3.22734,3.7372,3.2782,2.08059,2.62851,2.46573,not significant,1.0017723704195813
ENSG00000114021,NIT2,3,100334738,100361635,protein_coding,0.52355,-0.190537,0.318675,4.11531,4.35608,4.04981,3.46309,2.67367,2.61713,not significant,1.1435835043131521
ENSG00000154710,RABGEF1,7,66682163,66811464,protein_coding,0.308608,-0.190486,0.149092,13.5919,13.572,12.562,9.38672,9.20611,9.21509,not significant,1.9031917139158623
ENSG00000141646,SMAD4,18,51028393,51085045,protein_coding,0.353288,-0.190446,0.180391,5.71231,5.79361,5.70884,3.74901,4.45708,3.86347,not significant,1.7126285617333732
ENSG00000080802,CNOT4,7,135361794,135510127,protein_coding,0.490211,-0.190436,0.289198,4.85498,5.48227,4.71838,3.64305,3.71915,3.18544,not significant,1.2406437043507628
ENSG00000150961,SEC24D,4,118722822,118838683,protein_coding,0.393913,-0.190394,0.209901,13.0551,13.9223,12.0168,7.70588,9.72284,9.88096,not significant,1.5611192879934825
ENSG00000214265,AC124312.1,15,24955033,25000276,protein_coding,0.666052,-0.190178,0.467187,11.8215,10.0673,11.2021,10.309,7.07104,5.79476,not significant,0.7610256731977175
ENSG00000092148,HECTD1,14,31100111,31207804,protein_coding,0.138404,-0.189883,0.0527213,19.1201,20.7529,20.9258,13.3243,13.4353,15.7077,not significant,2.9427357305183066
ENSG00000179151,EDC3,15,74630557,74696292,protein_coding,0.809983,-0.189783,0.656004,1.30794,1.08099,1.27847,0.665002,1.23866,0.685305,not significant,0.4215883924956624
ENSG00000112855,HARS2,5,140691429,140699305,protein_coding,0.47667,-0.189721,0.277309,14.984,13.1346,12.4465,10.2999,9.16105,8.96734,not significant,1.282622871063066
ENSG00000138593,SECISBP2L,15,48988475,49046447,protein_coding,0.476204,-0.189715,0.276975,4.65283,5.42591,5.61756,3.23968,4.10011,3.65825,not significant,1.2838280295754003
ENSG00000103549,RNF40,16,30761744,30776307,protein_coding,0.419502,-0.189481,0.230501,7.43483,7.72433,7.22979,5.74986,5.05892,4.8673,not significant,1.4675000781600507
ENSG00000204220,PFDN6,6,33289301,33298401,protein_coding,0.740298,-0.189389,0.562883,3.60494,3.82493,3.7266,3.04844,2.60762,2.15979,not significant,0.574683487714344
ENSG00000164694,FNDC1,6,159169399,159272108,protein_coding,0.453291,-0.189253,0.256926,6.24532,6.57228,5.81114,3.90659,4.95136,4.22129,not significant,1.3589671732921391
ENSG00000178127,NDUFV2,18,9102629,9134345,protein_coding,0.186495,-0.189234,0.0767907,60.2027,57.2663,62.323,42.2611,43.9144,39.875,not significant,2.5666717399109507
ENSG00000100393,EP300,22,41092591,41180077,protein_coding,0.328366,-0.18923,0.1627,7.63829,7.80146,7.77725,5.57301,4.88439,5.77232,not significant,1.8158472647571449
ENSG00000062524,LTK,15,41503636,41513887,protein_coding,0.850126,-0.18922,0.718344,1.278,1.15526,1.10323,1.09338,0.739992,0.643862,not significant,0.3308067160347117
ENSG00000198908,BHLHB9,X,102720687,102753540,protein_coding,0.690725,-0.189192,0.499143,2.45659,2.10694,3.15174,1.67683,1.95621,1.77473,not significant,0.6948626511385667
ENSG00000286237,ARMCX5-GPRASP2,X,102712494,102753530,protein_coding,0.690725,-0.189192,0.499143,2.4117,2.06844,3.09415,1.64619,1.92046,1.7423,not significant,0.6948626511385667
ENSG00000152503,TRIM36,5,115124761,115180546,protein_coding,0.65833,-0.189098,0.458194,2.81134,2.67389,3.08176,2.22523,1.92928,1.84352,not significant,0.7804626037669421
ENSG00000151413,NUBPL,14,31489955,31861224,protein_coding,0.314474,-0.189071,0.153181,17.8815,17.9643,19.3724,13.4226,12.6094,12.6265,not significant,1.8761350502546008
ENSG00000123219,CENPK,5,65517765,65563168,protein_coding,0.438023,-0.189007,0.245047,15.8751,19.3657,19.0584,10.0849,14.1257,13.827,not significant,1.4063052501010296
