gene_stable_id,name,chr,start,stop,biotype,FDR,log2FC,p,GFP1 TPM,GFP2 TPM,GFP3 TPM,WT1 TPM,WT2 TPM,WT3 TPM
ENSG00000134909,ARHGAP32,11,128965059,129279324,protein_coding,0.034835,0.672503,0.00996706,0.883416,0.891917,0.853269,1.06008,1.21938,1.07221
ENSG00000240121,RPS27P20,11,129537868,129538114,processed_pseudogene,,-0.675618,0.868493,0.0,1.06671,0.0,0.0,0.0,0.0
ENSG00000170322,NFRKB,11,129863635,129895590,protein_coding,0.458169,-0.305267,0.261147,2.77874,2.74024,2.05767,1.68779,1.64688,1.56963
ENSG00000170325,PRDM10,11,129899705,130002835,protein_coding,0.863414,-0.144084,0.737362,0.728349,0.871268,0.8553,0.599705,0.552444,0.618014
ENSG00000255262,ELOBP2,11,130032865,130033220,processed_pseudogene,0.73231,0.44296,0.548713,4.293,2.95673,5.32133,5.59668,3.68259,4.32566
ENSG00000084234,APLP2,11,130068146,130144811,protein_coding,2.46052e-05,0.543941,2.95887e-06,17.4781,17.5333,16.7532,21.0521,19.556,19.653
ENSG00000196323,ZBTB44,11,130226676,130314917,protein_coding,0.260583,0.261022,0.119221,3.53793,4.70317,3.48252,3.40836,4.12387,3.69591
ENSG00000120451,SNX19,11,130875435,130916509,protein_coding,0.827313,0.0939625,0.684283,2.53895,3.17715,2.24161,2.37759,2.31905,2.08985
ENSG00000254481,PTP4A2P2,11,134123827,134124329,processed_pseudogene,,-0.702314,0.704712,0.505981,1.04546,0.537585,0.0,0.520845,0.509831
ENSG00000151503,NCAPD3,11,134150118,134225454,protein_coding,0.0459021,-0.621599,0.0137676,2.62399,3.32531,2.379,1.47096,1.44057,1.41011
ENSG00000151502,VPS26B,11,134224670,134247788,protein_coding,0.651908,0.166522,0.451163,5.3423,4.73069,6.26571,4.95213,4.71364,4.96351
ENSG00000151500,THYN1,11,134248278,134253370,protein_coding,0.417174,-0.287636,0.228714,13.9941,14.4573,16.4976,11.2462,10.2612,7.9195
ENSG00000151498,ACAD8,11,134253494,134265855,protein_coding,0.832686,-0.156789,0.692324,2.8235,3.15032,2.75987,1.87728,1.86013,2.50359
ENSG00000226210,WASH8P,12,14521,32015,unprocessed_pseudogene,0.191517,0.374832,0.0794476,16.7751,12.7089,14.4068,18.5889,17.1239,10.0008
ENSG00000261799,AC007406.5,12,273953,277123,sense_overlapping,0.352998,-0.958824,0.180173,0.961523,1.49003,0.51079,0.0783447,0.494884,0.645893
ENSG00000073614,KDM5A,12,280128,389454,protein_coding,0.466577,0.105507,0.268697,14.1112,14.247,14.5302,11.7591,11.8376,13.203
ENSG00000120647,CCDC77,12,389272,442642,protein_coding,0.000643855,-1.26533,0.000107309,5.20778,6.49681,5.53307,1.44112,2.52866,1.78214
ENSG00000177406,AC021054.1,12,630890,663706,antisense,0.114619,1.33747,0.0418904,0.359777,0.52036,0.305799,0.492484,0.962898,0.942537
ENSG00000060237,WNK1,12,752578,911452,protein_coding,0.124365,-0.176938,0.0461526,14.0782,14.2783,14.2423,9.52522,10.2319,10.3348
ENSG00000002016,RAD52,12,912076,990053,protein_coding,0.566093,0.400927,0.362489,1.08693,1.19309,1.29918,0.929911,1.18879,1.6428
ENSG00000250132,AC004803.1,12,974132,991190,antisense,0.641964,-0.446771,0.440877,0.96921,0.715209,1.17686,0.541516,0.356315,0.767317
ENSG00000082805,ERC1,12,990508,1495933,protein_coding,0.383504,0.171409,0.202698,5.44829,5.72915,5.63355,4.87526,4.83219,5.39172
tRNA-Gln-CAG_61,tRNA-Gln-CAG_61,12,1141437,1141438,tRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006831,ADIPOR2,12,1688573,1788674,protein_coding,0.0847743,-0.245705,0.0287135,27.6326,26.0362,28.679,19.0127,20.6748,15.9194
ENSG00000151065,DCP1B,12,1946052,2004535,protein_coding,0.00196572,1.10499,0.000371113,1.54988,1.41644,1.96336,2.38969,2.94538,3.12336
ENSG00000203593,AC005342.1,12,2004665,2011392,antisense,,2.69803,0.334952,0.0,0.0,0.0,1.18451,0.0,0.0
ENSG00000004478,FKBP4,12,2794969,2805423,protein_coding,6.77872e-09,-0.986092,4.38868e-10,16.7698,14.4787,16.0355,6.96863,5.48698,6.57791
ENSG00000258325,ITFG2-AS1,12,2796876,2812902,antisense,0.734596,0.702475,0.552775,1.00132,0.689646,0.354622,0.652701,1.37432,0.672628
ENSG00000111203,ITFG2,12,2812621,2859791,protein_coding,0.883443,-0.129049,0.770568,2.7632,1.86652,2.37122,2.28609,1.09399,1.71337
ENSG00000111206,FOXM1,12,2857680,2877155,protein_coding,1.39766e-15,-1.38655,4.63875e-17,19.4904,16.6119,18.2673,6.19351,5.44567,4.97983
ENSG00000171792,RHNO1,12,2876257,2889524,protein_coding,0.760895,-0.0826094,0.590844,18.8359,22.0229,20.6116,16.101,15.0934,15.1152
ENSG00000078246,TULP3,12,2877222,2941138,protein_coding,5.14764e-07,0.707715,4.46493e-08,17.2135,18.2087,16.4511,21.5819,22.1278,23.9006
ENSG00000278356,AC005911.1,12,2885818,2886329,sense_intronic,,-1.03044,0.557528,0.557022,1.15092,1.18363,0.0,0.573386,0.561261
ENSG00000252996,RNU6-1315P,12,2954239,2954338,snRNA,,-0.676543,0.7236,5.13136,2.65061,2.72594,0.0,0.0,5.17041
ENSG00000197905,TEAD4,12,2959329,3040676,protein_coding,0.503313,-0.367161,0.300222,4.01938,4.26777,3.79594,3.16582,2.64337,1.68748
ENSG00000250899,AC125807.2,12,3041436,3044950,lincRNA,0.0340117,-0.814809,0.00967405,3.90328,3.28573,3.99349,1.76688,1.71135,1.60233
ENSG00000234589,AC125807.1,12,3071531,3072145,processed_pseudogene,0.0449357,0.187982,0.0134401,392.587,393.188,402.164,375.361,358.555,346.805
ENSG00000011105,TSPAN9,12,3077354,3286564,protein_coding,0.0014721,0.669337,0.000269346,4.70133,5.84633,4.99498,8.04433,6.81106,4.91255
ENSG00000227081,AC005912.1,12,3211662,3211917,processed_pseudogene,0.000400553,0.277803,6.34549e-05,2835.86,3064.54,2953.73,2887.71,3247.28,2463.0
ENSG00000111224,PARP11,12,3791046,3873448,protein_coding,0.727104,0.241785,0.540512,1.20953,1.30637,1.10985,1.18263,1.07528,1.16334
ENSG00000256356,HSPA8P5,12,4097450,4099519,processed_pseudogene,0.0281054,-0.804883,0.00770342,6.26105,7.86343,6.65213,2.88084,3.66479,2.9688
ENSG00000285901,AC008012.1,12,4273761,4405490,protein_coding,1.5456300000000001e-74,2.38884,5.46373e-77,7.9861,9.09077,7.77784,34.3428,37.7543,32.0385
ENSG00000078237,TIGAR,12,4307762,4360028,protein_coding,1.93942e-134,2.60797,2.92006e-137,4.27799,4.93284,4.72114,22.1825,24.1207,21.5527
ENSG00000213970,AC006122.1,12,4323723,4324811,transcribed_processed_pseudogene,0.541632,0.549107,0.336375,2.56051,2.90979,2.17635,4.00569,3.42644,1.54799
ENSG00000047621,C12orf4,12,4487734,4538508,protein_coding,0.430868,-0.266931,0.239183,5.59912,6.66914,5.52893,4.12204,4.74649,2.98679
ENSG00000111247,RAD51AP1,12,4538797,4560048,protein_coding,0.000630854,-0.82458,0.000104771,17.6064,14.0663,14.092,5.85305,7.00781,7.80579
ENSG00000010219,DYRK4,12,4562203,4615302,protein_coding,0.848272,-0.174637,0.716112,0.686122,1.48855,2.04114,0.737947,1.20067,1.03701
ENSG00000139180,NDUFA9,12,4649094,4694317,protein_coding,0.0213439,-0.369494,0.00559446,8.09879,8.48598,8.32906,5.26971,5.87426,4.29801
ENSG00000255639,AC005833.1,12,4649100,4774184,protein_coding,0.276179,-0.589982,0.128887,2.14413,2.45243,2.52213,1.27284,1.10356,1.38886
ENSG00000010278,CD9,12,6199714,6238271,protein_coding,0.00236294,-0.523568,0.000455852,31.3853,40.7188,33.6781,15.0888,23.7207,20.0672
ENSG00000256103,ATP5MFP5,12,6270167,6270425,processed_pseudogene,,-1.55654,0.629924,0.984505,1.01709,0.0,0.0,0.0,0.0
ENSG00000067182,TNFRSF1A,12,6328756,6342114,protein_coding,0.0859802,0.270707,0.0292679,20.5354,21.6848,20.7714,20.8195,23.0107,17.0267
ENSG00000111321,LTBR,12,6375044,6391571,protein_coding,6.99302e-05,1.18431,9.22881e-06,4.52393,3.64775,3.63419,7.87565,7.2692,6.33723
ENSG00000213942,AC005840.1,12,6409636,6410013,processed_pseudogene,0.995227,-0.0072216,0.990422,10.1062,4.87234,7.15829,5.92885,4.16123,7.4676
ENSG00000215039,CD27-AS1,12,6439000,6451567,processed_transcript,0.751122,-0.434821,0.579715,0.446794,1.0001,0.316467,0.364047,0.536572,0.150065
ENSG00000139190,VAMP1,12,6462236,6470987,protein_coding,0.570584,0.237913,0.367242,4.19778,3.34765,3.83401,3.67237,3.41139,3.63607
ENSG00000111639,MRPL51,12,6491885,6493841,protein_coding,0.000186961,-0.328455,2.74273e-05,195.26,201.912,216.205,132.049,139.586,118.932
ENSG00000010292,NCAPD2,12,6493355,6531955,protein_coding,1.11179e-12,-0.76054,4.8326e-14,31.0898,31.9599,34.5034,14.3965,16.424,15.1979
ENSG00000239002,SCARNA10,12,6510221,6510551,snoRNA,0.854793,0.229183,0.724766,4.61822,7.15664,7.36003,4.51551,5.5462,7.75561
ENSG00000276232,AC006064.5,12,6510274,6510522,sense_intronic,0.854793,0.229183,0.724766,6.14522,9.52295,9.79358,6.00853,7.38003,10.32
ENSG00000111640,GAPDH,12,6534511,6538374,protein_coding,0.00234724,0.190327,0.000452515,771.955,782.092,763.854,738.523,723.906,651.742
ENSG00000010295,IFFO1,12,6538374,6556083,protein_coding,0.920175,-0.0320623,0.837267,13.4971,12.8815,12.0184,11.5001,8.60079,9.84366
ENSG00000245667,AC006064.1,12,6543503,6544931,antisense,,2.11865,0.483366,0.0,0.0,0.0,0.443487,0.4669,0.0
ENSG00000111641,NOP2,12,6556862,6568691,protein_coding,5.10689e-07,-0.915551,4.42624e-08,14.9538,15.522,14.3066,6.99878,6.93055,5.07014
ENSG00000285238,AC006064.6,12,6556885,6607367,protein_coding,1.10531e-12,-0.564522,4.78996e-14,46.0032,43.7967,44.2489,24.6194,23.6159,24.1386
ENSG00000111642,CHD4,12,6570081,6614524,protein_coding,9.76333e-14,-0.500953,3.77725e-15,74.3421,76.2403,75.7669,42.6014,42.678,42.4272
ENSG00000251898,SCARNA11,12,6581473,6581609,scaRNA,0.740298,0.125782,0.563182,136.339,177.513,150.808,151.568,136.5,116.676
ENSG00000184574,LPAR5,12,6618834,6635960,protein_coding,0.305722,1.76871,0.147057,0.184863,0.0954913,0.0982051,0.180752,0.190294,0.651945
ENSG00000111653,ING4,12,6650300,6663142,protein_coding,0.632033,-0.316183,0.429465,3.51763,5.14827,4.36024,3.29608,3.62097,1.47683
ENSG00000126746,ZNF384,12,6666476,6689572,protein_coding,0.269371,-0.331487,0.124652,5.19976,6.24637,7.13052,4.43382,3.67207,3.65535
ENSG00000111652,COPS7A,12,6724013,6731875,protein_coding,0.900195,0.0400968,0.802197,17.4217,17.6545,17.0952,15.0813,15.3063,12.5228
ENSG00000269892,AC125494.2,12,6742984,6743641,lincRNA,,-1.28516,0.454503,1.54644,0.399407,0.410757,0.37801,0.0,0.389551
ENSG00000089693,MLF2,12,6747995,6767475,protein_coding,5.781730000000001e-82,1.56799,1.74103e-84,45.7578,49.2984,47.2268,114.407,121.6,101.433
ENSG00000159335,PTMS,12,6765515,6770952,protein_coding,0.14896,0.266266,0.0578835,48.7155,45.5645,52.8233,52.1404,52.8293,36.7642
ENSG00000250510,GPR162,12,6821623,6829972,protein_coding,0.0559631,-1.10157,0.0174235,2.14309,2.7916,2.37594,0.911052,0.767319,1.03275
ENSG00000110811,P3H3,12,6828406,6839847,protein_coding,0.0150163,0.604227,0.00371966,10.7162,6.48296,8.5135,11.3274,10.1366,9.82495
ENSG00000111665,CDCA3,12,6844792,6852066,protein_coding,6.9288500000000015e-18,-1.90253,1.90049e-19,10.0624,10.7646,10.5644,2.0958,2.14516,2.45976
ENSG00000111667,USP5,12,6852127,6866632,protein_coding,0.316034,-0.280666,0.154397,8.78348,10.2291,9.84113,6.87049,7.23321,4.9079
ENSG00000111669,TPI1,12,6867118,6870948,protein_coding,0.582425,-0.0558765,0.378332,201.634,197.301,197.355,157.837,159.031,141.792
ENSG00000111671,SPSB2,12,6870934,6889358,protein_coding,0.956791,-0.0493269,0.906434,2.48579,2.21788,2.64105,1.76764,2.20988,1.70775
ENSG00000240370,RPL13P5,12,6873388,6884741,transcribed_processed_pseudogene,0.0830674,0.880999,0.028048,2.99161,1.91325,2.57305,4.03939,3.22614,3.73209
ENSG00000010626,LRRC23,12,6873568,6914241,protein_coding,0.547054,0.318076,0.341676,3.20924,2.53536,2.80799,2.86099,3.01203,2.66302
ENSG00000248593,DSTNP2,12,6884681,6885786,transcribed_unprocessed_pseudogene,0.163893,0.582987,0.0652419,6.66612,6.64931,9.03629,10.1139,9.70138,6.94847
ENSG00000275703,U47924.3,12,6899751,6900212,lincRNA,,1.1552,0.670685,0.0,0.0,0.585396,1.07745,0.0,0.0
ENSG00000111674,ENO2,12,6913744,6923698,protein_coding,0.000359775,0.510305,5.64298e-05,18.5437,16.4208,18.5431,20.112,20.6925,20.098
ENSG00000111676,ATN1,12,6924462,6942321,protein_coding,0.967514,0.0148387,0.930467,6.80601,8.45953,8.13501,6.55065,5.91126,6.37561
ENSG00000111678,C12orf57,12,6942977,6946003,protein_coding,0.235583,0.254454,0.103665,32.3338,31.9751,30.6793,31.9528,35.9535,22.9976
ENSG00000272173,U47924.2,12,6943507,6944604,antisense,0.960274,0.0887966,0.913525,1.15771,1.67445,0.98402,1.58475,0.953378,0.699914
ENSG00000238923,RNU7-1,12,6943815,6943878,snRNA,,2.11335,0.517401,0.0,0.0,0.0,7.88422,0.0,0.0
ENSG00000111679,PTPN6,12,6946467,6961316,protein_coding,2.23314e-05,6.27905,2.65328e-06,0.0,0.0,0.0,0.743293,1.27162,1.34048
ENSG00000215021,PHB2,12,6965326,6970825,protein_coding,0.160452,-0.171163,0.0635991,88.6087,91.6855,94.7345,69.0927,68.5877,57.6064
ENSG00000238795,SCARNA12,12,6967336,6967606,snoRNA,0.0412175,1.17483,0.0121661,13.1705,10.6908,7.99608,21.156,17.4309,18.9582
ENSG00000126749,EMG1,12,6970912,6997428,protein_coding,0.000221516,-0.724013,3.32506e-05,9.48664,8.34672,9.63615,4.73975,4.45342,4.09664
ENSG00000111684,LPCAT3,12,6976184,7018477,protein_coding,1.22208e-09,0.955462,7.16003e-11,16.7062,14.911,16.7837,26.6688,26.4389,21.9864
ENSG00000182326,C1S,12,6988258,7071032,protein_coding,5.31222e-09,5.03679,3.3836e-10,0.120723,0.0,0.128264,2.36077,2.36113,1.82463
ENSG00000239701,AC006512.1,12,7032107,7032398,processed_pseudogene,,2.75337,0.281442,0.0,0.0,0.0,0.853446,0.0,1.759
ENSG00000159403,C1R,12,7080208,7092607,protein_coding,0.0186353,2.86797,0.00476572,0.0913677,0.188784,0.0970747,0.446678,1.22267,0.552378
ENSG00000139197,PEX5,12,7188684,7218574,protein_coding,0.00854099,-1.11297,0.00193294,2.71234,2.96695,1.97767,0.676002,1.31389,0.857404
ENSG00000255836,AC131206.1,12,7438779,7439990,processed_pseudogene,2.10509e-06,0.593065,2.0643e-07,75.2988,70.4239,67.5226,79.1612,84.4198,93.2018
ENSG00000177575,CD163,12,7470812,7503893,protein_coding,0.48384,0.583944,0.283887,0.868285,0.418612,0.553512,0.735776,0.655447,0.816566
ENSG00000256331,NIFKP3,12,7604349,7605214,processed_pseudogene,0.461548,0.766736,0.264053,1.17458,2.42691,1.87191,1.72268,2.41816,3.25467
ENSG00000255977,AC006927.1,12,7606833,7607331,processed_pseudogene,,0.865656,0.658092,0.0,0.526928,0.541903,0.4987,0.525028,0.513926
ENSG00000065970,FOXJ2,12,8032715,8055517,protein_coding,3.29894e-06,0.691103,3.34732e-07,6.99277,7.22425,7.38585,9.25039,9.44234,9.15978
ENSG00000089818,NECAP1,12,8076938,8097881,protein_coding,0.0698689,-0.366446,0.0228002,11.1177,11.6815,13.8256,7.41167,7.34778,7.89255
ENSG00000279865,AC006511.3,12,8080380,8082163,TEC,0.49418,-0.245086,0.292671,17.6648,24.578,15.1356,8.49665,18.1837,12.2011
ENSG00000111729,CLEC4A,12,8123631,8138607,protein_coding,0.957501,-0.13828,0.908531,0.396569,0.614544,0.632008,0.193874,0.816437,0.199793
ENSG00000171847,FAM90A1,12,8221259,8227618,protein_coding,0.000247213,5.43053,3.74962e-05,0.0,0.0,0.106331,1.46781,1.0302,1.31094
ENSG00000256101,AC092745.1,12,8321875,8329614,lincRNA,,3.93932,0.0371067,0.0,0.0,0.0,0.291836,1.53622,0.300746
ENSG00000277952,AC092745.3,12,8340181,8340397,processed_pseudogene,0.736589,0.65495,0.556657,2.35187,4.85945,1.24939,2.29956,4.84192,3.55465
ENSG00000242661,RPS3AP43,12,8359053,8359834,processed_pseudogene,0.734761,0.491536,0.553187,1.30091,1.34397,1.72771,1.27197,2.00869,1.63851
ENSG00000214487,OR7E148P,12,8427639,8428610,unprocessed_pseudogene,0.971902,0.0853325,0.941159,1.04635,0.540495,0.555855,1.02308,0.538546,0.263579
ENSG00000243830,AC092865.1,12,8460617,8461232,processed_pseudogene,0.316821,-0.433481,0.154926,16.9335,20.0541,24.1345,12.5186,11.904,11.6523
ENSG00000255967,HADHAP2,12,8634366,8637608,processed_pseudogene,0.952676,-0.0451088,0.899355,3.77946,3.44521,3.89743,3.47803,1.83082,3.24819
ENSG00000166532,RIMKLB,12,8681599,8783095,protein_coding,0.26225,-0.591585,0.120385,1.06087,1.36998,1.61019,0.444546,0.858026,0.839883
ENSG00000111752,PHC1,12,8913895,8941467,protein_coding,1.22355e-05,0.882955,1.38086e-06,3.73736,4.38542,3.92178,6.31597,6.03196,5.393
ENSG00000003056,M6PR,12,8940360,8949761,protein_coding,0.527392,-0.118138,0.322974,25.0403,27.3243,28.5165,18.2095,22.5539,18.8443
ENSG00000139187,KLRG1,12,8950043,9010760,protein_coding,0.938214,-0.0993088,0.871446,1.14829,1.06767,1.34202,0.673651,1.18203,0.809921
ENSG00000175899,A2M,12,9067663,9116229,protein_coding,0.749017,0.204702,0.576472,1.65339,2.24191,1.04302,1.46506,2.07427,1.04123
ENSG00000283429,MIR1244-3,12,9239466,9239551,miRNA,0.0251759,-0.294749,0.00677851,1470.22,1543.59,1546.18,905.757,1184.28,888.245
ENSG00000231503,PTMAP4,12,9239985,9240331,processed_pseudogene,0.331806,-0.550346,0.164882,27.8962,21.2355,19.4991,16.509,10.5795,10.3558
ENSG00000212440,RF00072,12,9286672,9286822,snoRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000272917,AC010186.4,12,9642871,9657070,processed_transcript,,0.855816,0.539306,0.413012,0.426683,0.877618,1.21148,0.850289,0.416155
ENSG00000256594,AC010186.2,12,9648046,9658412,transcribed_unprocessed_pseudogene,0.965559,-0.0604559,0.926442,1.34868,0.464443,0.764227,0.791212,0.555322,0.634176
ENSG00000069493,CLEC2D,12,9664968,9699553,protein_coding,0.059483,-0.187586,0.0187569,41.0452,41.5961,44.8549,30.2372,29.911,29.2347
ENSG00000213443,AC007068.1,12,9695383,9696227,processed_pseudogene,0.96919,0.0749321,0.935773,0.300951,2.17639,1.91849,0.588514,0.929374,2.12268
ENSG00000139112,GABARAPL1,12,10212457,10223128,protein_coding,0.0396021,-0.332221,0.0115934,21.296,23.6026,25.6604,14.7592,16.0423,13.9765
ENSG00000245648,AC022075.1,12,10363768,10398506,antisense,0.0186882,2.30854,0.00478459,0.179507,0.0927244,0.476798,1.40411,1.20107,0.361746
ENSG00000205809,KLRC2,12,10426853,10442300,protein_coding,0.100115,-0.63369,0.0352462,10.1601,8.36154,8.96509,4.88287,5.14065,4.16437
ENSG00000134545,KLRC1,12,10442263,10454685,protein_coding,0.534543,-0.486738,0.330084,2.1782,2.75037,1.6714,1.30152,1.37023,1.09739
ENSG00000256667,KLRA1P,12,10588062,10599669,transcribed_unprocessed_pseudogene,0.740298,0.458518,0.563268,0.413516,0.320403,0.87869,0.505398,0.744912,0.520829
ENSG00000111196,MAGOHB,12,10604192,10613609,protein_coding,0.364512,-0.21104,0.188651,14.5513,15.6038,16.9279,10.8058,11.1866,10.4861
ENSG00000060138,YBX3,12,10699088,10723323,protein_coding,1.36324e-35,1.15578,1.59741e-37,45.0321,44.7504,41.6933,75.9001,81.2315,77.029
ENSG00000231887,PRH1,12,10824959,11171608,protein_coding,0.98605,-0.0208074,0.972172,2.95351,3.70513,1.12071,2.88782,1.30298,1.91314
ENSG00000111215,PRR4,12,10845848,10849475,protein_coding,0.923247,-0.0801018,0.842986,12.1813,12.5845,8.14876,7.94023,9.28824,7.72806
ENSG00000275778,AC018630.2,12,10845848,11171600,protein_coding,0.694305,-0.579157,0.503367,4.85593,2.70128,0.793728,2.55657,0.384506,1.5055
ENSG00000284826,AC006518.7,12,10881010,10884255,protein_coding,0.948721,0.140668,0.890131,0.842462,2.17587,1.34262,1.23559,0.86721,1.69775
ENSG00000256682,AC006518.2,12,10894942,10896952,transcribed_processed_pseudogene,0.210218,1.99684,0.0894488,0.236281,0.732307,0.0,1.15513,0.729667,1.1904
ENSG00000212127,TAS2R14,12,10937405,11171573,protein_coding,0.788547,0.277697,0.626022,1.23037,0.988628,2.32394,1.47033,1.68868,1.23973
ENSG00000256537,SMIM10L1,12,11171221,11176016,protein_coding,0.168497,-0.177012,0.0677253,29.7175,29.8803,29.8852,20.0961,23.7199,19.5354
ENSG00000139083,ETV6,12,11649853,11895402,protein_coding,0.0186298,0.776099,0.00476234,1.62796,1.43573,1.47653,2.01881,2.32976,1.88041
ENSG00000198134,PTMAP9,12,12111162,12111489,processed_pseudogene,0.88548,-0.118322,0.774163,31.0706,27.2842,14.0298,16.7087,10.3946,25.8283
ENSG00000283475,MIR1244-4,12,12111951,12112036,miRNA,0.087538,-0.285275,0.0299205,962.22,1037.29,981.048,613.577,805.924,541.98
ENSG00000070018,LRP6,12,12116024,12267044,protein_coding,0.11478,-0.374582,0.0419567,3.79071,3.91619,3.84322,2.15601,2.0658,2.87091
ENSG00000242405,AC007537.1,12,12155261,12155772,processed_pseudogene,0.104173,0.502487,0.0370905,28.3329,26.7032,29.5745,29.6468,38.3753,28.0477
ENSG00000199551,RNU6-545P,12,12226673,12226777,snRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205791,LOH12CR2,12,12355405,12357067,lincRNA,0.671787,0.505224,0.474948,0.824683,1.19277,1.05143,1.45141,1.01869,0.99715
ENSG00000165714,BORCS5,12,12357077,12471233,protein_coding,0.541168,-0.364468,0.335874,1.147,1.26669,1.17663,0.812116,0.610707,0.797057
ENSG00000111266,DUSP16,12,12474209,12562383,protein_coding,0.776882,-0.0798608,0.610785,7.8467,9.20319,8.38586,6.6793,5.79658,6.69719
ENSG00000111269,CREBL2,12,12611826,12645108,protein_coding,0.131556,0.298474,0.0494234,10.5104,11.3456,11.2385,11.1989,12.0676,9.30056
ENSG00000111276,CDKN1B,12,12715057,12722369,protein_coding,0.0619088,-0.359286,0.0196758,19.8061,22.7473,21.267,12.052,13.9896,13.6938
ENSG00000275560,AC008115.3,12,12718972,12719521,sense_intronic,0.422643,-1.58479,0.232764,1.85065,1.91191,1.47469,0.0,0.95251,0.466184
ENSG00000256658,AC008115.1,12,12723296,12724011,antisense,,1.24794,0.759733,0.0,0.0,0.0,1.65569,0.0,0.0
ENSG00000178878,APOLD1,12,12725916,12829975,protein_coding,0.000913151,-0.97661,0.000157631,5.12016,3.70821,4.99132,1.858,2.06476,1.70198
ENSG00000213782,DDX47,12,12813315,12829981,protein_coding,0.042193,-0.489943,0.0125065,17.0527,18.6117,18.1178,8.20223,11.3249,11.0854
ENSG00000242329,AC007215.1,12,12840803,12841079,processed_pseudogene,,0.28617,0.928101,0.0,0.950761,0.0,0.899829,0.0,0.0
ENSG00000241352,AC007688.1,12,12850981,12851740,processed_pseudogene,0.376582,0.806053,0.197585,3.34654,2.42012,2.4889,1.63605,3.44485,6.40681
ENSG00000234498,RPL13AP20,12,12875498,12876107,processed_pseudogene,0.00679867,0.214901,0.00148248,738.233,736.386,749.78,738.126,701.531,624.078
